source,subject,setting,region,query_frame,neighbor_frame,policy,pool_size,current_max_rotation_deg,current_max_acc_difference_m_s2,reference_pose_gap_deg,large_pose_gap
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,hip_knee,2460,4500,past_2s,1,15.65280676278417,1.8503298271500423,12.817320857486258,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,spine,2460,4500,past_2s,1,15.65280676278417,1.8503298271500423,2.764660880803623,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,hip_knee,2460,4500,shuffled_past_2s,1,15.65280676278417,1.8503298271500423,12.817320857486258,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,spine,2460,4500,shuffled_past_2s,1,15.65280676278417,1.8503298271500423,2.764660880803623,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,hip_knee,4500,2460,current,1,15.65280676278417,1.8503298271500423,12.817320857486258,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,spine,4500,2460,current,1,15.65280676278417,1.8503298271500423,2.764660880803623,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,hip_knee,4500,2460,past_0_5s,1,15.65280676278417,1.8503298271500423,12.817320857486258,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,spine,4500,2460,past_0_5s,1,15.65280676278417,1.8503298271500423,2.764660880803623,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,hip_knee,4500,2460,past_2s,1,15.65280676278417,1.8503298271500423,12.817320857486258,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,spine,4500,2460,past_2s,1,15.65280676278417,1.8503298271500423,2.764660880803623,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,hip_knee,4500,2460,shuffled_past_2s,1,15.65280676278417,1.8503298271500423,12.817320857486258,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,spine,4500,2460,shuffled_past_2s,1,15.65280676278417,1.8503298271500423,2.764660880803623,False
